t	x	y	th	v*100	w	dTh	dSi
2.32	0.00	0.00	0.64	0.00	0.27	0.01	0.00
2.37	0.00	0.00	0.66	2.35	0.47	0.02	0.00
2.42	0.01	0.00	0.69	12.21	0.54	0.03	0.01
2.47	0.01	0.01	0.72	17.38	0.60	0.03	0.01
2.52	0.02	0.02	0.75	16.83	0.67	0.03	0.01
2.57	0.03	0.02	0.77	16.90	0.40	0.02	0.01
2.62	0.03	0.03	0.79	17.37	0.34	0.02	0.01
2.67	0.04	0.03	0.80	14.56	0.20	0.01	0.01
2.72	0.04	0.04	0.80	15.02	0.13	0.01	0.01
2.77	0.05	0.04	0.81	14.56	0.20	0.01	0.01
2.82	0.05	0.05	0.82	15.00	0.13	0.01	0.01
2.87	0.06	0.05	0.82	15.03	0.00	0.00	0.01
2.92	0.06	0.06	0.82	15.04	0.00	0.00	0.01
2.97	0.07	0.07	0.82	15.01	0.00	0.00	0.01
3.02	0.07	0.07	0.82	15.02	0.00	0.00	0.01
3.07	0.08	0.08	0.82	14.09	0.00	0.00	0.01
3.12	0.08	0.08	0.82	14.09	0.00	0.00	0.01
3.17	0.09	0.09	0.82	14.09	0.00	0.00	0.01
3.22	0.09	0.09	0.82	13.61	0.07	0.00	0.01
3.27	0.10	0.10	0.82	13.61	-0.07	-0.00	0.01
3.33	0.10	0.10	0.82	14.10	0.00	0.00	0.01
3.38	0.11	0.11	0.82	13.15	0.00	0.00	0.01
3.43	0.11	0.11	0.82	12.68	-0.07	-0.00	0.01
3.48	0.11	0.12	0.82	12.20	0.00	0.00	0.01
3.53	0.12	0.12	0.82	12.68	0.07	0.00	0.01
3.58	0.12	0.13	0.81	12.22	-0.13	-0.01	0.01
3.63	0.13	0.13	0.81	12.21	0.00	0.00	0.01
3.68	0.13	0.13	0.81	11.28	0.00	0.00	0.01
3.73	0.13	0.14	0.81	11.28	0.00	0.00	0.01
3.78	0.14	0.14	0.81	10.80	-0.07	-0.00	0.01
3.83	0.14	0.15	0.81	10.81	0.07	0.00	0.01
3.88	0.15	0.15	0.81	11.28	0.00	0.00	0.01
3.93	0.15	0.15	0.81	11.27	0.00	0.00	0.01
3.98	0.15	0.16	0.81	10.33	0.00	0.00	0.01
4.03	0.16	0.16	0.81	9.39	0.00	0.00	0.00
4.08	0.16	0.16	0.82	7.04	0.07	0.00	0.00
4.13	0.16	0.17	0.82	6.58	0.00	0.00	0.00
4.18	0.16	0.17	0.82	9.86	0.07	0.00	0.00
4.23	0.17	0.17	0.82	11.27	0.00	0.00	0.01
4.28	0.17	0.18	0.82	12.63	-0.07	-0.00	0.01
4.33	0.18	0.18	0.82	13.16	0.00	0.00	0.01
4.38	0.18	0.19	0.82	13.09	0.00	0.00	0.01
4.44	0.19	0.19	0.82	12.29	0.00	0.00	0.01
4.49	0.19	0.20	0.82	11.26	0.00	0.00	0.01
4.54	0.19	0.20	0.82	12.21	0.00	0.00	0.01
4.59	0.20	0.21	0.82	12.19	0.00	0.00	0.01
4.64	0.20	0.21	0.82	11.74	0.07	0.00	0.01
4.69	0.21	0.22	0.82	11.74	-0.07	-0.00	0.01
4.74	0.21	0.22	0.82	12.67	0.07	0.00	0.01
4.79	0.22	0.22	0.82	11.72	-0.07	-0.00	0.01
4.84	0.22	0.23	0.82	12.19	0.00	0.00	0.01
4.89	0.22	0.23	0.82	12.21	0.00	0.00	0.01
4.94	0.23	0.24	0.82	11.27	0.00	0.00	0.01
4.99	0.23	0.24	0.81	11.73	-0.07	-0.00	0.01
5.04	0.24	0.25	0.82	10.79	0.20	0.01	0.01
5.09	0.24	0.25	0.82	12.21	-0.13	-0.01	0.01
5.14	0.24	0.25	0.81	11.71	-0.07	-0.00	0.01
5.19	0.25	0.26	0.81	11.27	-0.13	-0.01	0.01
5.24	0.25	0.26	0.81	10.80	0.07	0.00	0.01
5.29	0.26	0.27	0.81	11.27	0.00	0.00	0.01
5.34	0.26	0.27	0.81	11.27	0.00	0.00	0.01
5.39	0.26	0.28	0.81	12.67	0.07	0.00	0.01
5.44	0.27	0.28	0.81	11.26	0.00	0.00	0.01
5.49	0.27	0.28	0.81	11.26	0.00	0.00	0.01
5.54	0.28	0.29	0.81	11.26	0.00	0.00	0.01
5.59	0.28	0.29	0.81	11.27	0.00	0.00	0.01
5.64	0.28	0.30	0.82	11.73	0.07	0.00	0.01
5.69	0.29	0.30	0.82	11.27	0.00	0.00	0.01
5.74	0.29	0.30	0.82	11.28	0.00	0.00	0.01
5.79	0.29	0.31	0.82	12.21	0.00	0.00	0.01
5.84	0.30	0.31	0.81	5.17	-0.07	-0.00	0.00
5.89	0.30	0.31	0.81	1.41	-0.07	-0.00	0.00
5.94	0.30	0.31	0.81	0.47	0.07	0.00	0.00
5.99	0.30	0.31	0.81	0.00	0.00	0.00	0.00
6.04	0.30	0.31	0.82	-0.47	0.07	0.00	-0.00
6.09	0.30	0.31	0.82	0.00	0.00	0.00	0.00
6.15	0.30	0.31	0.82	0.00	0.00	0.00	0.00
6.20	0.30	0.31	0.81	0.47	-0.07	-0.00	0.00
6.25	0.30	0.31	0.81	0.00	0.00	0.00	0.00
6.30	0.30	0.31	0.82	-0.47	0.07	0.00	-0.00
6.35	0.30	0.31	0.82	0.00	0.00	0.00	0.00
6.40	0.30	0.31	0.82	0.00	0.00	0.00	0.00
6.45	0.30	0.31	0.81	0.47	-0.07	-0.00	0.00
6.50	0.30	0.31	0.81	0.00	0.00	0.00	0.00
6.55	0.30	0.31	0.82	-0.47	0.07	0.00	-0.00
6.60	0.30	0.31	0.82	0.00	0.00	0.00	0.00
6.65	0.30	0.31	0.82	0.00	0.00	0.00	0.00
6.70	0.30	0.31	0.81	0.47	-0.07	-0.00	0.00
6.75	0.30	0.31	0.81	0.00	0.00	0.00	0.00
6.80	0.30	0.31	0.81	0.00	0.00	0.00	0.00
6.85	0.30	0.31	0.82	-0.47	0.07	0.00	-0.00
6.90	0.30	0.31	0.82	0.00	0.00	0.00	0.00
6.95	0.30	0.31	0.81	0.47	-0.07	-0.00	0.00
7.00	0.30	0.31	0.81	0.00	0.00	0.00	0.00
7.05	0.30	0.31	0.81	0.00	0.00	0.00	0.00
7.10	0.30	0.31	0.82	-0.47	0.07	0.00	-0.00
7.15	0.30	0.31	0.82	0.00	0.00	0.00	0.00
7.20	0.30	0.31	0.81	0.47	-0.07	-0.00	0.00
7.25	0.30	0.31	0.81	0.00	0.00	0.00	0.00
7.30	0.30	0.31	0.81	0.00	0.00	0.00	0.00
7.35	0.30	0.31	0.82	-0.47	0.07	0.00	-0.00
7.40	0.30	0.31	0.82	0.00	0.00	0.00	0.00
7.45	0.30	0.31	0.82	0.00	0.00	0.00	0.00
7.50	0.30	0.31	0.81	0.47	-0.07	-0.00	0.00
7.55	0.30	0.31	0.81	0.00	0.00	0.00	0.00
7.60	0.30	0.31	0.82	-0.47	0.07	0.00	-0.00
7.65	0.30	0.31	0.82	0.00	0.00	0.00	0.00
7.70	0.30	0.31	0.82	0.00	0.00	0.00	0.00
7.75	0.30	0.31	0.81	0.47	-0.07	-0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
